wallet,segment,CyberKongz Genesis,CyberKongz Babies,CyberKongz VX (Any),CyberKongz Genkai (Any)
0x1f492c7c2e308d3e81afcfa4a01490e1320b2bdb,genesis and/or babies + Genkai (Any),0,1,0,1
0x1f90a6ab217f9250dae75a708007e1d3f41dfd5f,genesis and/or babies + Genkai (Any),0,1,0,1
0x200923d93933320fd6793bd64abbe19eb5f04686,genesis and/or babies + Genkai (Any),0,1,0,1
0x2059db6c45370c039dc1d32571fa2061d331d8d3,genesis and/or babies + Genkai (Any),0,1,0,1
0x20d0a60b7446fb1154135e3b917a743fec0e5382,genesis and/or babies + Genkai (Any),0,1,0,1
0x211a00f4a2080882d4a717d166cac644d9b426b0,genesis and/or babies + Genkai (Any),0,2,0,2
0x22262d7a93502c055851557458e0d41c61f6c7a1,genesis and/or babies + Genkai (Any),0,1,0,5
0x223db826013eaf2c46aab1cb2ae6e8b652f9dad6,genesis and/or babies + Genkai (Any),0,1,0,1
0x2264052d314551df2095d6d239f747f690a37e4a,genesis and/or babies + Genkai (Any),0,1,0,1
0x231e9bd5c74caf431f17e421d103e0f121b66f1c,genesis and/or babies + Genkai (Any),0,1,0,1
0x231f02017dea56f3f992a67afee7f11f9d596987,genesis and/or babies + Genkai (Any),0,1,0,1
0x233613fe416654fb4a1290db2f6094e13f95e9dc,genesis and/or babies + Genkai (Any),0,1,0,1
0x23938954bc875bb8309aef15e2dead54884b73db,genesis and/or babies + Genkai (Any),0,1,0,1
0x239c5b81b528e776ea1c800f9c44876ea09b1262,genesis and/or babies + Genkai (Any),0,2,0,3
0x23d123ddeffdea6ab2bf6d75a1838edff2fad277,genesis and/or babies + Genkai (Any),1,0,0,2
0x24a18ad37bcce7022ec1f360e9c53f31717a513e,genesis and/or babies + Genkai (Any),0,1,0,1
0x24a721b8e6d20a1f78ad2b4e99ce2698de324411,genesis and/or babies + Genkai (Any),0,1,0,1
0x24c3a2960ad1839c47a3b321d0711b09763a4b47,genesis and/or babies + Genkai (Any),0,1,0,1
0x255f2007426f9f24bfa09e51ca41f8509865dbba,genesis and/or babies + Genkai (Any),1,1,0,1
0x25a886c7585fb25ddf2e36abbf3da926965161ee,genesis and/or babies + Genkai (Any),0,1,0,1
0x25d288535067c2775930ef9f4a169070fd053003,genesis and/or babies + Genkai (Any),0,1,0,1
0x2658d1ce0939f84ef71878a2f1c4f2ad24391cf3,genesis and/or babies + Genkai (Any),1,1,0,1
0x277e3786f94202d75479e1a816febc72e1c09ea4,genesis and/or babies + Genkai (Any),1,0,0,2
0x2798278c7632a84196bc284ea1dba59dce433259,genesis and/or babies + Genkai (Any),0,1,0,1
0x27a4d7c98c6fd65190e1deed5c588bc43c92459b,genesis and/or babies + Genkai (Any),0,2,0,1
0x27ef8d1f23e4887e194c29f36d214832070befc7,genesis and/or babies + Genkai (Any),0,1,0,1
0x29e0c74e0698a0bb7f93d307964a6f451b62b555,genesis and/or babies + Genkai (Any),1,0,0,3
0x2a396aaceaca357071de41ba9821f74edef42664,genesis and/or babies + Genkai (Any),0,1,0,1
0x2a8c28e59f37d8b5dd57976df89955509bcde8f2,genesis and/or babies + Genkai (Any),0,1,0,1
0x2aa54f9c1fcf2b461347823d0b912e8548846fbb,genesis and/or babies + Genkai (Any),0,1,0,1
0x2aec97f067fdc67c8897f2a52a71c6afd72b8932,genesis and/or babies + Genkai (Any),0,1,0,1
0x2baafee9f9742f53e7cc1299c95fbdd4915b921d,genesis and/or babies + Genkai (Any),0,1,0,1
0x2e742e6347445cdf7db738d3074157164f5fc900,genesis and/or babies + Genkai (Any),0,1,0,1
0x2e7c53bf0d210d9d477f47b1c2f341c2ca4213af,genesis and/or babies + Genkai (Any),5,13,0,21
0x2eb433ba4100a543bac04da1c51d16fad54d5aa3,genesis and/or babies + Genkai (Any),0,1,0,1
0x2ed8a4fe9ffa8a5b1f184638a6755db6f18550ce,genesis and/or babies + Genkai (Any),0,1,0,1
0x2efb6830cdf9951bcb3dd252a04aeec9dc2a89d5,genesis and/or babies + Genkai (Any),3,0,0,6
0x2f67bf8ce68a264b538371358767eea3e687712b,genesis and/or babies + Genkai (Any),0,1,0,1
0x2f6bfc31246f4d8661d47818911c70d0cc29dff1,genesis and/or babies + Genkai (Any),0,1,0,1
0x2fdb33c0da2ef0fd3bda79bb911917ffb409074a,genesis and/or babies + Genkai (Any),0,1,0,2
0x304c2e24d6087d6ae244d0e8aeb3a9f3e84cca20,genesis and/or babies + Genkai (Any),0,1,0,1
0x305171a53ae1c0c8b94e707e650fbb499b317e40,genesis and/or babies + Genkai (Any),0,1,0,4
0x30645a0f9b93633453493cb4029fa9f2a4e9460b,genesis and/or babies + Genkai (Any),0,2,0,2
0x31bf76db9735ab3ce59a0e855f2128a64ef86491,genesis and/or babies + Genkai (Any),0,1,0,1
0x32606c4aa95ea78d7c5b1e0e347e3e9ae451434e,genesis and/or babies + Genkai (Any),1,0,0,2
0x328a12ff1c3348ac79369b433eb72bb5b1ad3253,genesis and/or babies + Genkai (Any),0,1,0,4
0x32e2e9e1ea38b4ca9b4a38c9a44ea4a18fc9d676,genesis and/or babies + Genkai (Any),6,42,0,54
0x333d1a881f908ee247dd6be2c7f486e7e79b228c,genesis and/or babies + Genkai (Any),0,1,0,1
0x33a9a2876c548ae91e4f3e538f7c6fbf914c0d45,genesis and/or babies + Genkai (Any),0,1,0,1
0x33c6e01acbd6bcda3dce8a186802e99cf8ec1797,genesis and/or babies + Genkai (Any),0,1,0,1
0x33f1644653cf813aa1c876ad835bbec5e77e11ab,genesis and/or babies + Genkai (Any),0,1,0,1
0x34673e2d19d9e4d7b4f3a8c887b4ccbaaf4d2608,genesis and/or babies + Genkai (Any),1,0,0,1
0x34bf82d2e372edb32b204660d81cd3b7c59612bd,genesis and/or babies + Genkai (Any),0,3,0,2
0x35707febdc9c236ce90d8e5763eeddbdbeff4514,genesis and/or babies + Genkai (Any),0,1,0,1
0x35a6e6ffbfb78602cd73c23c56f9a8c9b386a2c1,genesis and/or babies + Genkai (Any),1,0,0,2
0x35e82eec13ed865265d625ba0af0c4d4d5cd81f4,genesis and/or babies + Genkai (Any),0,1,0,1
0x3611bef2a7ff1f97cd4f8ff5b55a818d21b0a2d2,genesis and/or babies + Genkai (Any),0,1,0,1
0x361664ae40e9e50ea141139553b99a6b4f3b900b,genesis and/or babies + Genkai (Any),0,1,0,1
0x3628319b95ade8e7c2c98304a7a89e480f5c291d,genesis and/or babies + Genkai (Any),1,1,0,4
0x3644bc8bb192003e5566c7c61db391c2f3aa73aa,genesis and/or babies + Genkai (Any),0,1,0,1
0x36824bcd70793e4867c5f5b1fcba0d035088b1cb,genesis and/or babies + Genkai (Any),0,2,0,2
0x36a15b49a043114019dff0bb8a2bf86879a9acba,genesis and/or babies + Genkai (Any),0,1,0,1
0x36bcdef779b5b2debf929325cd245538a5bbb15b,genesis and/or babies + Genkai (Any),0,1,0,2
0x377cc0fcf51113c215626174a01e5f93c77bc880,genesis and/or babies + Genkai (Any),0,1,0,1
0x3793b49119427d7f89f3682f67456511192a3e83,genesis and/or babies + Genkai (Any),0,1,0,1
0x37a38fb190345c147b7c33afb9b564d8c351c289,genesis and/or babies + Genkai (Any),0,1,0,1
0x38090f23f1a4c5484f5a78bd86d7f11e7c165742,genesis and/or babies + Genkai (Any),0,1,0,1
0x381294090348573e2a679f51149a8fc151c7665b,genesis and/or babies + Genkai (Any),1,0,0,1
0x38198dd89c433eeafc6078d56c006b25a4bb54d9,genesis and/or babies + Genkai (Any),1,0,0,8
0x383a82e5785de91e89c065c740c23420e03290eb,genesis and/or babies + Genkai (Any),0,1,0,1
0x38556efac685ab7733b57502a0553dfd7bc7e73d,genesis and/or babies + Genkai (Any),0,2,0,1
0x389213599bc0804635434a89e7d0c0165120d0e4,genesis and/or babies + Genkai (Any),0,2,0,2
0x38e0849243bcd064b8e41dd74a47f3a815e2e539,genesis and/or babies + Genkai (Any),0,2,0,2
0x3945476e477de76d53b4833a46c806ef3d72b21e,genesis and/or babies + Genkai (Any),7,20,0,122
0x3990117941db0767432b7a791bf26e09760c5b32,genesis and/or babies + Genkai (Any),0,1,0,1
0x39d2c29b848b0d70279c75dd3eb60c059000ad29,genesis and/or babies + Genkai (Any),12,16,0,57
0x3a9ea3a8f7916f2637dba398124019950fd294c6,genesis and/or babies + Genkai (Any),0,1,0,1
0x3ac2cc26fbb230e704393dc79e97cca47e709247,genesis and/or babies + Genkai (Any),0,2,0,2
0x3b2293ae93f4dc5cad7b2165269456a7ff919a3b,genesis and/or babies + Genkai (Any),0,1,0,1
0x3b754f80c3b86dc436b02510f8f864883739604a,genesis and/or babies + Genkai (Any),0,1,0,1
0x3c94b8a65f23bff83c78b59f3c30c12f2d25ca7b,genesis and/or babies + Genkai (Any),0,1,0,1
0x3ce72373bab44fc6eed61e347f055c87c491ac46,genesis and/or babies + Genkai (Any),0,2,0,2
0x3d0bbfc23e2f936f26bf99fecda8f01eed66028d,genesis and/or babies + Genkai (Any),0,1,0,1
0x3db09eb3ee8bcd945d186babf5a3ca5e30a42648,genesis and/or babies + Genkai (Any),0,1,0,1
0x3ebfd799f009a5e91d897e4c1be07fdb9458b56d,genesis and/or babies + Genkai (Any),0,1,0,1
0x3ee60b22e404a0fae5440d540cb03b22197f7668,genesis and/or babies + Genkai (Any),0,1,0,1
0x3eeb390c0ad7037d35b7b99c114f1124256264ac,genesis and/or babies + Genkai (Any),7,18,0,44
0x3fc6902c1e9c0788755e5f796357205fbc92d321,genesis and/or babies + Genkai (Any),1,3,0,5
0x400a496cc293ff4624cbf0630684a95edf40309a,genesis and/or babies + Genkai (Any),0,1,0,1
0x40107380f376385028cc610a3a55069fb75cd484,genesis and/or babies + Genkai (Any),0,1,0,1
0x4029755f7982ade9dfd05a745ed0f3ea25044516,genesis and/or babies + Genkai (Any),1,5,0,1
0x402f5a2ca9d2b29deadd23c57b5c531527241c26,genesis and/or babies + Genkai (Any),0,1,0,1
0x4074bc05a89f1b97b51413b06f7e44f46eae6880,genesis and/or babies + Genkai (Any),0,3,0,4
0x40d775827365ae4d54cbc08a1a1c4f586b2c1d0a,genesis and/or babies + Genkai (Any),10,34,0,54
0x413c89b5b16c4e3b6182efd24c484a689e6f65c3,genesis and/or babies + Genkai (Any),1,0,0,1
0x415be58b62ed85ea515137ac6aaf03702e7e4040,genesis and/or babies + Genkai (Any),0,1,0,10
0x417091f8e84aecb1114275a2616526fcdfa0f7d4,genesis and/or babies + Genkai (Any),0,1,0,1
0x41e9e61a699a85daf12dadebbb7e6e517bee6b54,genesis and/or babies + Genkai (Any),0,1,0,1
0x41f2b1ef08a2f4914a58fae03bc19d7fa434e031,genesis and/or babies + Genkai (Any),0,1,0,1
0x41fe7e4bc38352713de540a93836747f50be60aa,genesis and/or babies + Genkai (Any),0,1,0,2
0x422a309dfcac8c432fc2f4e17b45abb0098439f2,genesis and/or babies + Genkai (Any),1,0,0,2
0x424510fc56aae1b129493ab8d22c9686dcca2c47,genesis and/or babies + Genkai (Any),0,1,0,1
0x4296b22810c6f7c4b13412fbb3374432585e2bf4,genesis and/or babies + Genkai (Any),1,0,0,2
0x42cb064507265f46c565d77fa72aae2b73a9546e,genesis and/or babies + Genkai (Any),1,1,0,3
0x43013532dfa74f91bccc5ec219410b5d140099db,genesis and/or babies + Genkai (Any),0,1,0,1
0x430f3b4d073111e170ebf06644208a57e048d2bc,genesis and/or babies + Genkai (Any),0,1,0,1
0x4357c39517b7611e3e49d8649e810010967adb77,genesis and/or babies + Genkai (Any),0,1,0,2
0x436f40d5f242fc383d88143645ec641fc36a3892,genesis and/or babies + Genkai (Any),0,4,0,4
0x43737376755b1549a086e9b218057d1dbdc139cc,genesis and/or babies + Genkai (Any),0,1,0,1
0x437ac2c296c32d40667d8764fcf0a2edf0df30d6,genesis and/or babies + Genkai (Any),1,0,0,6
0x43cdf87f7ed22e243e6324deb283dc86defa89ba,genesis and/or babies + Genkai (Any),0,1,0,1
0x43de468c888b64ee03ed40f6acd164a2c4b8ef8a,genesis and/or babies + Genkai (Any),0,1,0,1
0x4463c4d066d3d8bafd5d121840eff6860c60983f,genesis and/or babies + Genkai (Any),0,1,0,1
0x44c5c1ec1290f0cd2d1d447288700e0eec28d32e,genesis and/or babies + Genkai (Any),0,6,0,19
0x4528ab46871084d1dff7619fd1bcc7744efe560a,genesis and/or babies + Genkai (Any),0,1,0,1
0x45789b51170bd969f261b05d09cd14c0cb62bb93,genesis and/or babies + Genkai (Any),0,1,0,1
0x45a159c71276a530163ad26e8a501e3f7f591263,genesis and/or babies + Genkai (Any),0,1,0,1
0x45f49911dea99e1f348347f1864f1b12651d694b,genesis and/or babies + Genkai (Any),0,1,0,1
0x460c744488bb0f0c30d25842758bf378940bc225,genesis and/or babies + Genkai (Any),0,1,0,1
0x4621381eebe933557a9f7934361562c5253f4a65,genesis and/or babies + Genkai (Any),0,2,0,2
0x4673252a9d96025dcc64e2a19d5a07688ff4f3df,genesis and/or babies + Genkai (Any),0,1,0,1
0x47778a428691b0cc1eabdd94a5af1fb2b5f3517b,genesis and/or babies + Genkai (Any),0,1,0,1
0x47e6e60b3903a1e475cadbf8f998ef27d3904a1b,genesis and/or babies + Genkai (Any),0,2,0,2
0x4856333c91138a8af25cac4acc18d68e48541d32,genesis and/or babies + Genkai (Any),0,1,0,1
0x4904aceb2c6bda6eb703c9dac8215fd06efea7a8,genesis and/or babies + Genkai (Any),0,1,0,1
0x49931b7939e7b91ec4774a0920ae414ef2dd3158,genesis and/or babies + Genkai (Any),0,1,0,1
0x49c333cf72779e40cff95bf749bdaf981187a77d,genesis and/or babies + Genkai (Any),0,3,0,3
0x4a3b1623e5c4112f10f6b7398243f3a08d5d6426,genesis and/or babies + Genkai (Any),0,1,0,1
0x4a56f77d1b2f2ef481ee54eae01c0bdceb699fc0,genesis and/or babies + Genkai (Any),0,1,0,1
0x4a6265839cebb073bb8b5e3e3be0cf9e59570705,genesis and/or babies + Genkai (Any),1,0,0,2
0x4a86aff29b03490bcb6559b8d09f4bb9c9ec034a,genesis and/or babies + Genkai (Any),0,1,0,1
0x4b608c85382ca1f728ce9ffdec67f941ba8510d4,genesis and/or babies + Genkai (Any),0,1,0,2
0x4b90d763fda81a658d343c6e6546f0ffb3320d9b,genesis and/or babies + Genkai (Any),1,3,0,1
0x4bb58423a8b2ebc4cbc478abfc53e0bd9b0912ab,genesis and/or babies + Genkai (Any),1,5,0,7
0x4bdd9abeb702f6013620de078c5f5f4804ea0187,genesis and/or babies + Genkai (Any),0,1,0,2
0x4bf13f5b33d6e8318db8a7c2229d008bfec309d8,genesis and/or babies + Genkai (Any),0,1,0,1
0x4c3b9cbf453a0c46d36630e77b003d4710b32406,genesis and/or babies + Genkai (Any),0,1,0,1
0x4c5158df42f1a0cc1d72ba47ae4bded4cc8eb781,genesis and/or babies + Genkai (Any),0,1,0,1
0x4c6010c731f8911a92787317edf707ddd7d2547a,genesis and/or babies + Genkai (Any),0,1,0,1
0x4c66243bc4fa7e5c065a666009b8f40c065a02a0,genesis and/or babies + Genkai (Any),0,1,0,1
0x4ce1d59501a959d5627b2fb3a60df344313af928,genesis and/or babies + Genkai (Any),0,1,0,1
0x4ce2c4835bdceecee271bb8839f8871882ac7570,genesis and/or babies + Genkai (Any),0,1,0,1
0x4d218086b6d5336a492dcaa31c0ba235b0ec4082,genesis and/or babies + Genkai (Any),0,1,0,1
0x4d3c9a0ab4137391251e937a62129b825bdb21c1,genesis and/or babies + Genkai (Any),0,1,0,1
0x4dc0e2040bca9faccf5333e2cc765301f11f2a7b,genesis and/or babies + Genkai (Any),0,1,0,1
0x4df89067531e149397148763c96af13b9ff278dd,genesis and/or babies + Genkai (Any),2,7,0,11
0x4e1c94f0ee40df053b190ef6fa8709982c10f748,genesis and/or babies + Genkai (Any),0,1,0,4
0x4e90a671be25dc57eaa83391f2f60ef0e6c3c1f8,genesis and/or babies + Genkai (Any),0,1,0,1
0x4e978f2f019834b42ce3c1b2b7f2a27a47c82907,genesis and/or babies + Genkai (Any),0,1,0,1
0x4edd116683141732dabdc9a15b56888aded7dff2,genesis and/or babies + Genkai (Any),0,2,0,2
0x4ee5580c56f52479c9c801d7342c88d2b051b507,genesis and/or babies + Genkai (Any),1,1,0,4
0x4fbba6b57806c3b7c40b08ddf52f105e739337b6,genesis and/or babies + Genkai (Any),0,1,0,1
0x503531deec12620239dbea7c7d059876e67f1164,genesis and/or babies + Genkai (Any),1,0,0,2
0x50502fd835e89e35a31e5b436d50cc0f3a75ae55,genesis and/or babies + Genkai (Any),0,1,0,1
0x514fce01933561fd725395f82a555f8284a251fd,genesis and/or babies + Genkai (Any),0,1,0,1
0x51526195660756a51fd7f72f90de20c8c050f907,genesis and/or babies + Genkai (Any),0,1,0,1
0x515e16b844c6b92160b61934eaa54f35c7bbbdc3,genesis and/or babies + Genkai (Any),0,1,0,1
0x518b870520476e08ee523a285e9255b443883885,genesis and/or babies + Genkai (Any),1,1,0,1
0x521a9190226e5dc7c36e3776992c30c691fca952,genesis and/or babies + Genkai (Any),0,1,0,1
0x52adb87e1145bc874213cd3588084636f6e882b8,genesis and/or babies + Genkai (Any),0,1,0,1
0x53092dbfc37f57b19a8a984a8e98edb6b72e6fbe,genesis and/or babies + Genkai (Any),1,2,0,6
0x5324793c49a2e05165b341b5ac898d040ce27c14,genesis and/or babies + Genkai (Any),0,2,0,2
0x539882ced3289d550e901a80c3d41215ed057833,genesis and/or babies + Genkai (Any),0,1,0,1
0x53c64cfd4bf23753c4fb2ebe812c0150f7d27eef,genesis and/or babies + Genkai (Any),0,1,0,1
0x54156c57241efbb5cab2a2947bd1c383919b7eff,genesis and/or babies + Genkai (Any),0,1,0,1
0x545ce9efb15d264ab7416e935051a2d09f083b82,genesis and/or babies + Genkai (Any),1,5,0,1
0x54be3a794282c030b15e43ae2bb182e14c409c5e,genesis and/or babies + Genkai (Any),0,1,0,9
0x54e3173c98f6d1fa4c85e86c576b4b130ce61869,genesis and/or babies + Genkai (Any),0,1,0,1
0x55218a86f3b2dae0c9cc6d85a55edaaf7013f5fc,genesis and/or babies + Genkai (Any),0,1,0,1
0x557dfe4a8f9e0f33b5a52a8ddae4480af6a33884,genesis and/or babies + Genkai (Any),0,1,0,1
0x55c21fdba5751d5225ea0dcb6a7b5e1d131da1e9,genesis and/or babies + Genkai (Any),0,1,0,1
0x55ecf7f48d75d555d1c7b4ffebe823730ae25ffd,genesis and/or babies + Genkai (Any),1,2,0,9
0x55fd1d33867bc64de9db270e5aeec2416abe09ab,genesis and/or babies + Genkai (Any),0,1,0,1
0x55fed6ceb878c79da3d521f2751ab79eda282a03,genesis and/or babies + Genkai (Any),0,1,0,3
0x56340c11d6f522eaaa0043dfe5874ff42a38d178,genesis and/or babies + Genkai (Any),0,1,0,1
0x5638e59905a007ae0e0825ae10f62854f6c1a55b,genesis and/or babies + Genkai (Any),0,1,0,1
0x5661df56bc80c44312cf640bae270e5f989a1ecd,genesis and/or babies + Genkai (Any),0,1,0,1
0x5698838c6be097f6fbcddceb83eff74e64128d3c,genesis and/or babies + Genkai (Any),0,1,0,1
0x5715001827df1cb3a793d3f03bb594794212858a,genesis and/or babies + Genkai (Any),0,2,0,3
0x571a7d2b7cc2fcc8360a5104c6ef47ef1796491d,genesis and/or babies + Genkai (Any),0,1,0,1
0x577ff1df8c33f95c6180bcd7b56251a9d1f3422c,genesis and/or babies + Genkai (Any),0,1,0,1
0x579d7b6d6aefb3ad424516ee3089a632e0ac42f8,genesis and/or babies + Genkai (Any),0,1,0,1
0x57fff280dc4f868adf3ef66a8a3707a4f0502229,genesis and/or babies + Genkai (Any),1,0,0,2
0x583ae442a93b098bbc0556a5e4d892c66aea6b47,genesis and/or babies + Genkai (Any),0,1,0,1
0x58458f5bf138510a69d818f6b615680d4eddef52,genesis and/or babies + Genkai (Any),0,1,0,1
0x5897377d3d2cd9ac58ebaec4e7daed11e6f33ebe,genesis and/or babies + Genkai (Any),0,1,0,3
0x589b3e276805de6a1e14beb598f04fe53b9f92ed,genesis and/or babies + Genkai (Any),0,1,0,3
0x592234c63ac3c816b0485761bc00fc1b932d18fd,genesis and/or babies + Genkai (Any),0,1,0,1
0x5964e66ae922047a58bbf321c8770c8868c2649f,genesis and/or babies + Genkai (Any),0,1,0,1
0x5973955ff9a77b4be34f7040fa965894deec6767,genesis and/or babies + Genkai (Any),8,0,0,66
0x59b21d5b589ed60c40eeb71575ea7e555e978d51,genesis and/or babies + Genkai (Any),0,1,0,1
0x59f94e83373a43b373308f9b4fc3c51eaa95eb2e,genesis and/or babies + Genkai (Any),0,2,0,2
0x5a06ff043b048cc3e5fccd6dc18edcf1e175e18f,genesis and/or babies + Genkai (Any),0,1,0,1
0x5a390fced8d7e2095a58936a8a68ecba5c9032e8,genesis and/or babies + Genkai (Any),0,1,0,1
0x5a7441ae130a632b25f4fa28ad2371f868dc3d6e,genesis and/or babies + Genkai (Any),0,1,0,1
0x5ae579a61ec7244e58b43b77d45c311be2c3275f,genesis and/or babies + Genkai (Any),0,1,0,1
0x5b00c5ad368c4ae0a96561ce852f01a4a499df45,genesis and/or babies + Genkai (Any),0,1,0,1
0x5b26b77c59362e328d3c47ac1a6752f6d88e4e4e,genesis and/or babies + Genkai (Any),0,1,0,1
0x5b280b41a2e2cbc3e8b009872ad38a20036435e4,genesis and/or babies + Genkai (Any),0,1,0,1
0x5b297acd177f2dcd733e650dd002429267c31f2e,genesis and/or babies + Genkai (Any),0,2,0,2
0x5b92a53e91495052b7849ea585bec7e99c75293b,genesis and/or babies + Genkai (Any),0,1,0,1
0x5cbae29ed8e6c4e9f5f4337b460d6318bdcf9541,genesis and/or babies + Genkai (Any),0,1,0,1
0x5d3bedd4680c8b490580b31d6852042cca18ed88,genesis and/or babies + Genkai (Any),0,1,0,7
0x5d7b9571c315ca7fff91becd1b16aa25dfaff173,genesis and/or babies + Genkai (Any),0,1,0,1
0x5d8f28d5dbfd433bb13fe94767fb54b0487833dd,genesis and/or babies + Genkai (Any),0,1,0,2
0x5d942ce4979cd99dd902ac72d2a09939eeb06b87,genesis and/or babies + Genkai (Any),1,0,0,3
0x5dabcbbab566dad402da6b118895bc69bfa224cb,genesis and/or babies + Genkai (Any),0,1,0,1
0x5df819dc46722304780df2cbf81eb54c9a87f20b,genesis and/or babies + Genkai (Any),0,1,0,3
0x5e70cf0d36028c576e88500ebcbec308761e2ad7,genesis and/or babies + Genkai (Any),0,1,0,1
0x5f35f6d3ab14a2ba45d7c1d13675569aaee2a780,genesis and/or babies + Genkai (Any),0,1,0,1
0x603247c0ed09e97b033cc9158cafa064a480a153,genesis and/or babies + Genkai (Any),1,0,0,2
0x609630f177090662bf270b72378921063811559e,genesis and/or babies + Genkai (Any),2,0,0,2
0x611f0129399330f24b669419c145e29d5c7213ce,genesis and/or babies + Genkai (Any),0,1,0,1
0x613a4c2705868111e1512cb66adadd811af20f3a,genesis and/or babies + Genkai (Any),0,3,0,3
0x61900dfde8db296d2454a34503690e21828cf455,genesis and/or babies + Genkai (Any),1,1,0,3
0x621e8abb67863f971ec2c21ce7c2a8e1dfcb8d66,genesis and/or babies + Genkai (Any),0,1,0,1
0x62591bb51e1681df689a43c498d0b767e2fba6cb,genesis and/or babies + Genkai (Any),0,1,0,1
0x62932fd1f0a81fb3fd6482263631a9cfef75bab5,genesis and/or babies + Genkai (Any),0,1,0,1
0x62aa301c558962b035967d12847ededdae6e975f,genesis and/or babies + Genkai (Any),1,0,0,2
0x62fa7643569d9f24f151d639af9ab69c9614936e,genesis and/or babies + Genkai (Any),1,0,0,2
0x63258e9b62bde2321accd6a6eff83f7f42676d54,genesis and/or babies + Genkai (Any),0,1,0,1
0x632e28fffc28c54700747207ff4a4472a78f2a42,genesis and/or babies + Genkai (Any),0,1,0,1
0x63345f52beb91b6ab35b145e8a633d8dd1234e37,genesis and/or babies + Genkai (Any),0,1,0,1
0x633c349039a8d5aa2e113917035f8cb39a2cecd5,genesis and/or babies + Genkai (Any),0,1,0,1
0x63db9cb56540b6db56a52df19b69865a004e268f,genesis and/or babies + Genkai (Any),0,1,0,2
0x64072ae2095677ab7e8df63e1fbae89b6366d6b4,genesis and/or babies + Genkai (Any),0,1,0,1
0x643ce089d5e72e69258e4f2057a2b6744ed08f12,genesis and/or babies + Genkai (Any),0,1,0,1
0x6452cfc95203ed69e77973f5948a1f524b45d568,genesis and/or babies + Genkai (Any),1,2,0,28
0x64b71e6c2447724bcf26d9c5b38faa6b0b45accb,genesis and/or babies + Genkai (Any),0,1,0,1
0x64d844ccaa29e5674bb31bb721c620c605795dfc,genesis and/or babies + Genkai (Any),0,1,0,1
0x64ec46174501ec5e731fbdd5e2977b3549a4940b,genesis and/or babies + Genkai (Any),0,1,0,1
0x650ad709a83fe3d40eb6c9a51f20dcd88ec9492d,genesis and/or babies + Genkai (Any),0,1,0,1
0x65b8659519b7ae5248bc4d2497758ab5a76de28e,genesis and/or babies + Genkai (Any),0,1,0,1
0x66413e9ddbc2c17b378fc04cd80e032fbaf1afd3,genesis and/or babies + Genkai (Any),0,1,0,2
0x666bfb402c9a8c0f40bc8a745dd6c7c511a56e89,genesis and/or babies + Genkai (Any),0,1,0,1
0x669735809ff59029991d52435b274b1b18ade6a8,genesis and/or babies + Genkai (Any),0,1,0,1
0x6699b7530f378224143235d8ac16a915ff995614,genesis and/or babies + Genkai (Any),0,1,0,1
0x66fe6bd877bd5e6e832658fe2945e137c6afcc6a,genesis and/or babies + Genkai (Any),0,1,0,1
0x6729ca860f557d1ead06b887349c183b43f4f701,genesis and/or babies + Genkai (Any),0,1,0,1
0x67336e6e3a90f76ba4bc45c15307d94eed3b38c5,genesis and/or babies + Genkai (Any),0,1,0,1
0x67ed35ed9d3bbb0b82596f4e0e07499a87aac518,genesis and/or babies + Genkai (Any),1,1,0,1
0x67f87b4968c4f33cbd99a6d22e9dac44029c30e9,genesis and/or babies + Genkai (Any),1,1,0,2
0x688ffae751fd12ed525983af83952d63b6d9a952,genesis and/or babies + Genkai (Any),3,2,0,7
0x689af3b2d8709d43feb13ff5c7413b1d10a043a3,genesis and/or babies + Genkai (Any),0,1,0,1
0x691c415200dc6bb0200856e9ed7c146411077fc0,genesis and/or babies + Genkai (Any),3,0,0,6
0x69420c67545e5ee95d1375f93ec0da06c05c9c1f,genesis and/or babies + Genkai (Any),0,1,0,1
0x6990d5531ade8ab1192b4b4da445e24fb2f3c804,genesis and/or babies + Genkai (Any),0,1,0,1
0x69fa3e097e51b189d27bb791e6a915f7c9f09fbb,genesis and/or babies + Genkai (Any),3,0,0,16
0x6a6ecc792243d3b17b0ffafef2e94b714a97fe27,genesis and/or babies + Genkai (Any),1,10,0,12
0x6b4b3db16c3b03aa8127f9e5bd5184e9b26d9285,genesis and/or babies + Genkai (Any),0,1,0,1
0x6bbd257839b4ed530df6468099d217fd304f4ed3,genesis and/or babies + Genkai (Any),0,1,0,1
0x6bf34eade66b7cb9752137914bede411ec2dd4e3,genesis and/or babies + Genkai (Any),0,1,0,1
0x6c1fb499c31aedce4c535d250993fe25859f5823,genesis and/or babies + Genkai (Any),1,0,0,3
0x6cdd066682ad5202eef66eb47367a5fd0c15d738,genesis and/or babies + Genkai (Any),0,1,0,1
0x6ce42d8b2a202e206051bc09dbaafd1fed24d044,genesis and/or babies + Genkai (Any),0,2,0,1
0x6cecffbc2e7670385db852d22ab25622e1d6ffb0,genesis and/or babies + Genkai (Any),0,1,0,1
0x6d04bd2d2888ae550d006bf5793d30bfcd7ac839,genesis and/or babies + Genkai (Any),0,1,0,1
0x6d324cf6f977a2e22935b8b33df33729eb41f5ae,genesis and/or babies + Genkai (Any),0,1,0,1
