wallet,collection,level_2,days_held
0x76b8a63a10fb88228b4910d92a7da7f8d3145921,CyberKongz VX,max_days,1494.432
0x76d6ce056065b7ca172e185d5d2fc90a622d36b5,CyberKongz Babies,tokens,1.0
0x76d6ce056065b7ca172e185d5d2fc90a622d36b5,CyberKongz Babies,min_days,1401.905
0x76d6ce056065b7ca172e185d5d2fc90a622d36b5,CyberKongz Babies,p50_days,1401.905
0x76d6ce056065b7ca172e185d5d2fc90a622d36b5,CyberKongz Babies,avg_days,1401.905
0x76d6ce056065b7ca172e185d5d2fc90a622d36b5,CyberKongz Babies,max_days,1401.905
0x76d6ce056065b7ca172e185d5d2fc90a622d36b5,CyberKongz Genkai,tokens,1.0
0x76d6ce056065b7ca172e185d5d2fc90a622d36b5,CyberKongz Genkai,min_days,790.815
0x76d6ce056065b7ca172e185d5d2fc90a622d36b5,CyberKongz Genkai,p50_days,790.815
0x76d6ce056065b7ca172e185d5d2fc90a622d36b5,CyberKongz Genkai,avg_days,790.815
0x76d6ce056065b7ca172e185d5d2fc90a622d36b5,CyberKongz Genkai,max_days,790.815
0x76d8245772763ba2cde7711bbdddb17e3a162dc0,CyberKongz Genkai,tokens,1.0
0x76d8245772763ba2cde7711bbdddb17e3a162dc0,CyberKongz Genkai,min_days,790.839
0x76d8245772763ba2cde7711bbdddb17e3a162dc0,CyberKongz Genkai,p50_days,790.839
0x76d8245772763ba2cde7711bbdddb17e3a162dc0,CyberKongz Genkai,avg_days,790.839
0x76d8245772763ba2cde7711bbdddb17e3a162dc0,CyberKongz Genkai,max_days,790.839
0x76db02500f7631d57bc2dcdca9d4cf782b99e119,CyberKongz VX,tokens,1.0
0x76db02500f7631d57bc2dcdca9d4cf782b99e119,CyberKongz VX,min_days,1488.075
0x76db02500f7631d57bc2dcdca9d4cf782b99e119,CyberKongz VX,p50_days,1488.075
0x76db02500f7631d57bc2dcdca9d4cf782b99e119,CyberKongz VX,avg_days,1488.075
0x76db02500f7631d57bc2dcdca9d4cf782b99e119,CyberKongz VX,max_days,1488.075
0x76e05cb449beeac2d635a24e5b53fe72d12cfe8d,CyberKongz VX,tokens,1.0
0x76e05cb449beeac2d635a24e5b53fe72d12cfe8d,CyberKongz VX,min_days,1316.333
0x76e05cb449beeac2d635a24e5b53fe72d12cfe8d,CyberKongz VX,p50_days,1316.333
0x76e05cb449beeac2d635a24e5b53fe72d12cfe8d,CyberKongz VX,avg_days,1316.333
0x76e05cb449beeac2d635a24e5b53fe72d12cfe8d,CyberKongz VX,max_days,1316.333
0x76f1be90b06aeb66203ede2032eda708cd5114a5,CyberKongz VX,tokens,1.0
0x76f1be90b06aeb66203ede2032eda708cd5114a5,CyberKongz VX,min_days,162.024
0x76f1be90b06aeb66203ede2032eda708cd5114a5,CyberKongz VX,p50_days,162.024
0x76f1be90b06aeb66203ede2032eda708cd5114a5,CyberKongz VX,avg_days,162.024
0x76f1be90b06aeb66203ede2032eda708cd5114a5,CyberKongz VX,max_days,162.024
0x76f32b36dac5183e54a779e6ebe59a27c51e7a42,CyberKongz Genesis,tokens,1.0
0x76f32b36dac5183e54a779e6ebe59a27c51e7a42,CyberKongz Genesis,min_days,1196.426
0x76f32b36dac5183e54a779e6ebe59a27c51e7a42,CyberKongz Genesis,p50_days,1196.426
0x76f32b36dac5183e54a779e6ebe59a27c51e7a42,CyberKongz Genesis,avg_days,1196.426
0x76f32b36dac5183e54a779e6ebe59a27c51e7a42,CyberKongz Genesis,max_days,1196.426
0x76f32b36dac5183e54a779e6ebe59a27c51e7a42,CyberKongz Genkai,tokens,2.0
0x76f32b36dac5183e54a779e6ebe59a27c51e7a42,CyberKongz Genkai,min_days,790.808
0x76f32b36dac5183e54a779e6ebe59a27c51e7a42,CyberKongz Genkai,p50_days,790.808
0x76f32b36dac5183e54a779e6ebe59a27c51e7a42,CyberKongz Genkai,avg_days,790.808
0x76f32b36dac5183e54a779e6ebe59a27c51e7a42,CyberKongz Genkai,max_days,790.808
0x76f6c3318986fd2b6ec39780b09e88553cf41421,CyberKongz Babies,tokens,2.0
0x76f6c3318986fd2b6ec39780b09e88553cf41421,CyberKongz Babies,min_days,1261.224
0x76f6c3318986fd2b6ec39780b09e88553cf41421,CyberKongz Babies,p50_days,1274.743
0x76f6c3318986fd2b6ec39780b09e88553cf41421,CyberKongz Babies,avg_days,1274.743
0x76f6c3318986fd2b6ec39780b09e88553cf41421,CyberKongz Babies,max_days,1288.262
0x76f6c3318986fd2b6ec39780b09e88553cf41421,CyberKongz Genkai,tokens,2.0
0x76f6c3318986fd2b6ec39780b09e88553cf41421,CyberKongz Genkai,min_days,790.816
0x76f6c3318986fd2b6ec39780b09e88553cf41421,CyberKongz Genkai,p50_days,790.816
0x76f6c3318986fd2b6ec39780b09e88553cf41421,CyberKongz Genkai,avg_days,790.816
0x76f6c3318986fd2b6ec39780b09e88553cf41421,CyberKongz Genkai,max_days,790.816
0x76fdc4fe4186d12d3a06b42197a40d391ecd9ef8,CyberKongz Babies,tokens,1.0
0x76fdc4fe4186d12d3a06b42197a40d391ecd9ef8,CyberKongz Babies,min_days,1481.69
0x76fdc4fe4186d12d3a06b42197a40d391ecd9ef8,CyberKongz Babies,p50_days,1481.69
0x76fdc4fe4186d12d3a06b42197a40d391ecd9ef8,CyberKongz Babies,avg_days,1481.69
0x76fdc4fe4186d12d3a06b42197a40d391ecd9ef8,CyberKongz Babies,max_days,1481.69
0x76fdc4fe4186d12d3a06b42197a40d391ecd9ef8,CyberKongz Genkai,tokens,1.0
0x76fdc4fe4186d12d3a06b42197a40d391ecd9ef8,CyberKongz Genkai,min_days,790.806
0x76fdc4fe4186d12d3a06b42197a40d391ecd9ef8,CyberKongz Genkai,p50_days,790.806
0x76fdc4fe4186d12d3a06b42197a40d391ecd9ef8,CyberKongz Genkai,avg_days,790.806
0x76fdc4fe4186d12d3a06b42197a40d391ecd9ef8,CyberKongz Genkai,max_days,790.806
0x7701adc43d5d3d8cb637d3ff6957a92325ba9d20,CyberKongz VX,tokens,1.0
0x7701adc43d5d3d8cb637d3ff6957a92325ba9d20,CyberKongz VX,min_days,1487.297
0x7701adc43d5d3d8cb637d3ff6957a92325ba9d20,CyberKongz VX,p50_days,1487.297
0x7701adc43d5d3d8cb637d3ff6957a92325ba9d20,CyberKongz VX,avg_days,1487.297
0x7701adc43d5d3d8cb637d3ff6957a92325ba9d20,CyberKongz VX,max_days,1487.297
0x770962a89a1bc510736cd204e02e571e0c729557,CyberKongz Genkai,tokens,1.0
0x770962a89a1bc510736cd204e02e571e0c729557,CyberKongz Genkai,min_days,790.853
0x770962a89a1bc510736cd204e02e571e0c729557,CyberKongz Genkai,p50_days,790.853
0x770962a89a1bc510736cd204e02e571e0c729557,CyberKongz Genkai,avg_days,790.853
0x770962a89a1bc510736cd204e02e571e0c729557,CyberKongz Genkai,max_days,790.853
0x770a885f94d7ac37c3bd3050625e21ffe4430e0d,CyberKongz VX,tokens,1.0
0x770a885f94d7ac37c3bd3050625e21ffe4430e0d,CyberKongz VX,min_days,1364.708
0x770a885f94d7ac37c3bd3050625e21ffe4430e0d,CyberKongz VX,p50_days,1364.708
0x770a885f94d7ac37c3bd3050625e21ffe4430e0d,CyberKongz VX,avg_days,1364.708
0x770a885f94d7ac37c3bd3050625e21ffe4430e0d,CyberKongz VX,max_days,1364.708
0x7727a6218bcaf0f1ae4f309c8d1b2ef2ddbb2af3,CyberKongz Babies,tokens,1.0
0x7727a6218bcaf0f1ae4f309c8d1b2ef2ddbb2af3,CyberKongz Babies,min_days,1425.564
0x7727a6218bcaf0f1ae4f309c8d1b2ef2ddbb2af3,CyberKongz Babies,p50_days,1425.564
0x7727a6218bcaf0f1ae4f309c8d1b2ef2ddbb2af3,CyberKongz Babies,avg_days,1425.564
0x7727a6218bcaf0f1ae4f309c8d1b2ef2ddbb2af3,CyberKongz Babies,max_days,1425.564
0x7727a6218bcaf0f1ae4f309c8d1b2ef2ddbb2af3,CyberKongz Genkai,tokens,1.0
0x7727a6218bcaf0f1ae4f309c8d1b2ef2ddbb2af3,CyberKongz Genkai,min_days,790.809
0x7727a6218bcaf0f1ae4f309c8d1b2ef2ddbb2af3,CyberKongz Genkai,p50_days,790.809
0x7727a6218bcaf0f1ae4f309c8d1b2ef2ddbb2af3,CyberKongz Genkai,avg_days,790.809
0x7727a6218bcaf0f1ae4f309c8d1b2ef2ddbb2af3,CyberKongz Genkai,max_days,790.809
0x774dabe3efbd27f091c6491c69b9bc0517320fa7,CyberKongz VX,tokens,1.0
0x774dabe3efbd27f091c6491c69b9bc0517320fa7,CyberKongz VX,min_days,1150.305
0x774dabe3efbd27f091c6491c69b9bc0517320fa7,CyberKongz VX,p50_days,1150.305
0x774dabe3efbd27f091c6491c69b9bc0517320fa7,CyberKongz VX,avg_days,1150.305
0x774dabe3efbd27f091c6491c69b9bc0517320fa7,CyberKongz VX,max_days,1150.305
0x774f7f90e79394afbc99d7ec0a1211e0b9598178,CyberKongz VX,tokens,1.0
0x774f7f90e79394afbc99d7ec0a1211e0b9598178,CyberKongz VX,min_days,1349.626
0x774f7f90e79394afbc99d7ec0a1211e0b9598178,CyberKongz VX,p50_days,1349.626
0x774f7f90e79394afbc99d7ec0a1211e0b9598178,CyberKongz VX,avg_days,1349.626
0x774f7f90e79394afbc99d7ec0a1211e0b9598178,CyberKongz VX,max_days,1349.626
0x7781149a2ca561bf0f5b3ca03071b364f8b71e72,CyberKongz VX,tokens,2.0
0x7781149a2ca561bf0f5b3ca03071b364f8b71e72,CyberKongz VX,min_days,730.985
0x7781149a2ca561bf0f5b3ca03071b364f8b71e72,CyberKongz VX,p50_days,738.336
0x7781149a2ca561bf0f5b3ca03071b364f8b71e72,CyberKongz VX,avg_days,738.336
0x7781149a2ca561bf0f5b3ca03071b364f8b71e72,CyberKongz VX,max_days,745.687
0x77811b6c55751e28522e3de940abf1a7f3040235,CyberKongz Babies,tokens,1.0
0x77811b6c55751e28522e3de940abf1a7f3040235,CyberKongz Babies,min_days,832.15
0x77811b6c55751e28522e3de940abf1a7f3040235,CyberKongz Babies,p50_days,832.15
0x77811b6c55751e28522e3de940abf1a7f3040235,CyberKongz Babies,avg_days,832.15
0x77811b6c55751e28522e3de940abf1a7f3040235,CyberKongz Babies,max_days,832.15
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz Babies,tokens,1.0
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz Babies,min_days,1455.026
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz Babies,p50_days,1455.026
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz Babies,avg_days,1455.026
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz Babies,max_days,1455.026
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz Genkai,tokens,1.0
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz Genkai,min_days,790.815
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz Genkai,p50_days,790.815
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz Genkai,avg_days,790.815
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz Genkai,max_days,790.815
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz VX,tokens,1.0
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz VX,min_days,1410.09
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz VX,p50_days,1410.09
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz VX,avg_days,1410.09
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,CyberKongz VX,max_days,1410.09
0x77ac79f72b5b643d94fcda22d3e3709898e3eee3,CyberKongz VX,tokens,3.0
0x77ac79f72b5b643d94fcda22d3e3709898e3eee3,CyberKongz VX,min_days,927.025
0x77ac79f72b5b643d94fcda22d3e3709898e3eee3,CyberKongz VX,p50_days,927.025
0x77ac79f72b5b643d94fcda22d3e3709898e3eee3,CyberKongz VX,avg_days,927.025
0x77ac79f72b5b643d94fcda22d3e3709898e3eee3,CyberKongz VX,max_days,927.025
0x77bd4e9bb7094f92fb93b08cf5c368503ccd6c41,CyberKongz VX,tokens,1.0
0x77bd4e9bb7094f92fb93b08cf5c368503ccd6c41,CyberKongz VX,min_days,1501.861
0x77bd4e9bb7094f92fb93b08cf5c368503ccd6c41,CyberKongz VX,p50_days,1501.861
0x77bd4e9bb7094f92fb93b08cf5c368503ccd6c41,CyberKongz VX,avg_days,1501.861
0x77bd4e9bb7094f92fb93b08cf5c368503ccd6c41,CyberKongz VX,max_days,1501.861
0x77c06f6907d1e545d7b49a83384ddbf3d3fa8afe,CyberKongz VX,tokens,1.0
0x77c06f6907d1e545d7b49a83384ddbf3d3fa8afe,CyberKongz VX,min_days,23.79
0x77c06f6907d1e545d7b49a83384ddbf3d3fa8afe,CyberKongz VX,p50_days,23.79
0x77c06f6907d1e545d7b49a83384ddbf3d3fa8afe,CyberKongz VX,avg_days,23.79
0x77c06f6907d1e545d7b49a83384ddbf3d3fa8afe,CyberKongz VX,max_days,23.79
0x77c63295278ee2c47c18149661857484136e28d8,CyberKongz VX,tokens,1.0
0x77c63295278ee2c47c18149661857484136e28d8,CyberKongz VX,min_days,1370.924
0x77c63295278ee2c47c18149661857484136e28d8,CyberKongz VX,p50_days,1370.924
0x77c63295278ee2c47c18149661857484136e28d8,CyberKongz VX,avg_days,1370.924
0x77c63295278ee2c47c18149661857484136e28d8,CyberKongz VX,max_days,1370.924
0x77ce14f592f92fe0d98d25d582274708ba0e8bfa,CyberKongz Babies,tokens,4.0
0x77ce14f592f92fe0d98d25d582274708ba0e8bfa,CyberKongz Babies,min_days,749.112
0x77ce14f592f92fe0d98d25d582274708ba0e8bfa,CyberKongz Babies,p50_days,759.755
0x77ce14f592f92fe0d98d25d582274708ba0e8bfa,CyberKongz Babies,avg_days,890.1052500000001
0x77ce14f592f92fe0d98d25d582274708ba0e8bfa,CyberKongz Babies,max_days,1291.799
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Babies,tokens,1.0
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Babies,min_days,853.994
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Babies,p50_days,853.994
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Babies,avg_days,853.994
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Babies,max_days,853.994
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Genesis,tokens,1.0
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Genesis,min_days,873.49
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Genesis,p50_days,873.49
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Genesis,avg_days,873.49
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Genesis,max_days,873.49
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Genkai,tokens,3.0
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Genkai,min_days,790.818
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Genkai,p50_days,790.818
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Genkai,avg_days,790.8179999999999
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz Genkai,max_days,790.818
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz VX,tokens,2.0
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz VX,min_days,854.239
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz VX,p50_days,854.239
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz VX,avg_days,854.239
0x77d4273318e9e1d726ce9e25f66986cf79ee6664,CyberKongz VX,max_days,854.239
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz Babies,tokens,1.0
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz Babies,min_days,1386.179
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz Babies,p50_days,1386.179
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz Babies,avg_days,1386.179
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz Babies,max_days,1386.179
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz Genkai,tokens,1.0
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz Genkai,min_days,790.807
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz Genkai,p50_days,790.807
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz Genkai,avg_days,790.807
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz Genkai,max_days,790.807
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz VX,tokens,2.0
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz VX,min_days,1386.179
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz VX,p50_days,1386.179
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz VX,avg_days,1386.179
0x77d4be9af7639fd959c0274a55d300c00c2a928b,CyberKongz VX,max_days,1386.179
0x77d4f175ac7828ff8f0985101e1643259f15d163,CyberKongz VX,tokens,1.0
0x77d4f175ac7828ff8f0985101e1643259f15d163,CyberKongz VX,min_days,1408.166
0x77d4f175ac7828ff8f0985101e1643259f15d163,CyberKongz VX,p50_days,1408.166
0x77d4f175ac7828ff8f0985101e1643259f15d163,CyberKongz VX,avg_days,1408.166
0x77d4f175ac7828ff8f0985101e1643259f15d163,CyberKongz VX,max_days,1408.166
0x77d817d61cc486b902f3e031f945f2f73559e520,CyberKongz Babies,tokens,1.0
0x77d817d61cc486b902f3e031f945f2f73559e520,CyberKongz Babies,min_days,1360.901
0x77d817d61cc486b902f3e031f945f2f73559e520,CyberKongz Babies,p50_days,1360.901
0x77d817d61cc486b902f3e031f945f2f73559e520,CyberKongz Babies,avg_days,1360.901
0x77d817d61cc486b902f3e031f945f2f73559e520,CyberKongz Babies,max_days,1360.901
0x77e099fb9e0abdcd58fb55aa85f62c62fa638e3a,CyberKongz Babies,tokens,1.0
0x77e099fb9e0abdcd58fb55aa85f62c62fa638e3a,CyberKongz Babies,min_days,1459.406
0x77e099fb9e0abdcd58fb55aa85f62c62fa638e3a,CyberKongz Babies,p50_days,1459.406
0x77e099fb9e0abdcd58fb55aa85f62c62fa638e3a,CyberKongz Babies,avg_days,1459.406
0x77e099fb9e0abdcd58fb55aa85f62c62fa638e3a,CyberKongz Babies,max_days,1459.406
0x77e099fb9e0abdcd58fb55aa85f62c62fa638e3a,CyberKongz Genkai,tokens,1.0
0x77e099fb9e0abdcd58fb55aa85f62c62fa638e3a,CyberKongz Genkai,min_days,790.812
0x77e099fb9e0abdcd58fb55aa85f62c62fa638e3a,CyberKongz Genkai,p50_days,790.812
0x77e099fb9e0abdcd58fb55aa85f62c62fa638e3a,CyberKongz Genkai,avg_days,790.812
0x77e099fb9e0abdcd58fb55aa85f62c62fa638e3a,CyberKongz Genkai,max_days,790.812
0x77e4f62f1a4405bd9691f9adfa2930452f6f0006,CyberKongz Babies,tokens,1.0
0x77e4f62f1a4405bd9691f9adfa2930452f6f0006,CyberKongz Babies,min_days,1368.026
0x77e4f62f1a4405bd9691f9adfa2930452f6f0006,CyberKongz Babies,p50_days,1368.026
0x77e4f62f1a4405bd9691f9adfa2930452f6f0006,CyberKongz Babies,avg_days,1368.026
0x77e4f62f1a4405bd9691f9adfa2930452f6f0006,CyberKongz Babies,max_days,1368.026
0x77e4f62f1a4405bd9691f9adfa2930452f6f0006,CyberKongz Genkai,tokens,1.0
0x77e4f62f1a4405bd9691f9adfa2930452f6f0006,CyberKongz Genkai,min_days,790.807
0x77e4f62f1a4405bd9691f9adfa2930452f6f0006,CyberKongz Genkai,p50_days,790.807
0x77e4f62f1a4405bd9691f9adfa2930452f6f0006,CyberKongz Genkai,avg_days,790.807
0x77e4f62f1a4405bd9691f9adfa2930452f6f0006,CyberKongz Genkai,max_days,790.807
0x77e57bbf27ceb4c3a9de37857edf7cd9c2f66efd,CyberKongz Genkai,tokens,3.0
0x77e57bbf27ceb4c3a9de37857edf7cd9c2f66efd,CyberKongz Genkai,min_days,769.785
0x77e57bbf27ceb4c3a9de37857edf7cd9c2f66efd,CyberKongz Genkai,p50_days,769.975
0x77e57bbf27ceb4c3a9de37857edf7cd9c2f66efd,CyberKongz Genkai,avg_days,769.948
0x77e57bbf27ceb4c3a9de37857edf7cd9c2f66efd,CyberKongz Genkai,max_days,770.084
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,CyberKongz Babies,tokens,35.0
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,CyberKongz Babies,min_days,1007.033
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,CyberKongz Babies,p50_days,1007.867
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,CyberKongz Babies,avg_days,1007.8202857142857
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,CyberKongz Babies,max_days,1007.869
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,CyberKongz Genesis,tokens,20.0
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,CyberKongz Genesis,min_days,1007.87
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,CyberKongz Genesis,p50_days,1007.87
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,CyberKongz Genesis,avg_days,1007.8701999999997
0x77e7c088597ec3bdb55db8fed52ca2bb1f96bf4a,CyberKongz Genesis,max_days,1007.871
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz Babies,tokens,1.0
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz Babies,min_days,996.867
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz Babies,p50_days,996.867
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz Babies,avg_days,996.867
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz Babies,max_days,996.867
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz Genkai,tokens,1.0
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz Genkai,min_days,790.812
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz Genkai,p50_days,790.812
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz Genkai,avg_days,790.812
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz Genkai,max_days,790.812
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz VX,tokens,1.0
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz VX,min_days,989.543
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz VX,p50_days,989.543
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz VX,avg_days,989.543
0x77e8c7caf4171fe1d28243dfa148084e092b7943,CyberKongz VX,max_days,989.543
0x77ece7e7a8c91777a0908b493a20d9d497f10ed6,CyberKongz Babies,tokens,1.0
0x77ece7e7a8c91777a0908b493a20d9d497f10ed6,CyberKongz Babies,min_days,1432.53
0x77ece7e7a8c91777a0908b493a20d9d497f10ed6,CyberKongz Babies,p50_days,1432.53
0x77ece7e7a8c91777a0908b493a20d9d497f10ed6,CyberKongz Babies,avg_days,1432.53
0x77ece7e7a8c91777a0908b493a20d9d497f10ed6,CyberKongz Babies,max_days,1432.53
0x77ece7e7a8c91777a0908b493a20d9d497f10ed6,CyberKongz Genkai,tokens,1.0
0x77ece7e7a8c91777a0908b493a20d9d497f10ed6,CyberKongz Genkai,min_days,790.807
0x77ece7e7a8c91777a0908b493a20d9d497f10ed6,CyberKongz Genkai,p50_days,790.807
0x77ece7e7a8c91777a0908b493a20d9d497f10ed6,CyberKongz Genkai,avg_days,790.807
0x77ece7e7a8c91777a0908b493a20d9d497f10ed6,CyberKongz Genkai,max_days,790.807
0x77f70fc5e4a77d0e29e8bd611da40a9c898488e1,CyberKongz Genkai,tokens,1.0
0x77f70fc5e4a77d0e29e8bd611da40a9c898488e1,CyberKongz Genkai,min_days,790.808
0x77f70fc5e4a77d0e29e8bd611da40a9c898488e1,CyberKongz Genkai,p50_days,790.808
0x77f70fc5e4a77d0e29e8bd611da40a9c898488e1,CyberKongz Genkai,avg_days,790.808
0x77f70fc5e4a77d0e29e8bd611da40a9c898488e1,CyberKongz Genkai,max_days,790.808
0x77fe0cff9cc44496c299c8cec61fbd100643e4e3,CyberKongz VX,tokens,1.0
0x77fe0cff9cc44496c299c8cec61fbd100643e4e3,CyberKongz VX,min_days,1338.369
0x77fe0cff9cc44496c299c8cec61fbd100643e4e3,CyberKongz VX,p50_days,1338.369
0x77fe0cff9cc44496c299c8cec61fbd100643e4e3,CyberKongz VX,avg_days,1338.369
0x77fe0cff9cc44496c299c8cec61fbd100643e4e3,CyberKongz VX,max_days,1338.369
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz Babies,tokens,2.0
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz Babies,min_days,400.89
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz Babies,p50_days,699.1510000000001
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz Babies,avg_days,699.1510000000001
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz Babies,max_days,997.412
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz Genkai,tokens,1.0
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz Genkai,min_days,790.809
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz Genkai,p50_days,790.809
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz Genkai,avg_days,790.809
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz Genkai,max_days,790.809
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz VX,tokens,1.0
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz VX,min_days,1101.483
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz VX,p50_days,1101.483
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz VX,avg_days,1101.483
0x7802c79c860c406b17f088e574b695865fed7a6a,CyberKongz VX,max_days,1101.483
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz Babies,tokens,1.0
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz Babies,min_days,1431.81
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz Babies,p50_days,1431.81
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz Babies,avg_days,1431.81
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz Babies,max_days,1431.81
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz Genkai,tokens,1.0
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz Genkai,min_days,790.815
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz Genkai,p50_days,790.815
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz Genkai,avg_days,790.815
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz Genkai,max_days,790.815
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz VX,tokens,2.0
0x7811c6a535ddff8f86bfdeade882e744bc9fe380,CyberKongz VX,min_days,1417.513
